Track ID,Track name,Artist,Popularity,Release year,Genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7ETjhPaIU4UmHOiimJBZz9,Your Heart Or Mine,Jon Pardi,78,2022,"genre:""Country""",0.639,0.713,5,-4.368,0,0.0337,0.0539,0.0,0.102,0.717,86.1,161200,4
00syWkRGIVQvYsg2OwfBUw,East Side of Sorrow,Zach Bryan,79,2023,"genre:""Country""",0.408,0.607,10,-7.463,1,0.0391,0.236,8.02e-05,0.0972,0.169,144.136,209320,4
3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,Darius Rucker,80,2013,"genre:""Country""",0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,298373,4
5OELUCYgOHKFAvCERnAvfS,More Than My Hometown,Morgan Wallen,79,2021,"genre:""Country""",0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019,216573,4
0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,Zac Brown Band,80,2008,"genre:""Country""",0.566,0.713,6,-4.25,1,0.0418,0.645,0.0,0.114,0.805,169.861,238147,4
06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,Chris Stapleton,79,2017,"genre:""Country""",0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,180907,4
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,81,2005,"genre:""Country""",0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905,199947,4
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,96,2023,"genre:""Latin""",0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,267194,4
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,Bad Bunny,97,2023,"genre:""Latin""",0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,162768,4
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,95,2023,"genre:""Latin""",0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,197920,4
3nNmRE0DxHC6ZaKkrpUumS,FINA,Bad Bunny,90,2023,"genre:""Latin""",0.847,0.724,1,-5.41,1,0.298,0.0869,1.11e-06,0.118,0.396,94.601,216328,4
5RqSsdzTNPX1uzkmlHCFvK,QLONA,KAROL G,93,2023,"genre:""Latin""",0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,172798,4
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,Bad Bunny,89,2022,"genre:""Latin""",0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567,4
2kz1YOhJiNubjigR1gB1VX,DILUVIO,Rauw Alejandro,91,2023,"genre:""Latin""",0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,197053,4
505v13epFXodT9fVAJ6h8k,AMARGURA,KAROL G,90,2023,"genre:""Latin""",0.92,0.696,6,-3.356,0,0.0742,0.183,0.0,0.149,0.545,106.966,170480,4
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,86,2022,"genre:""Latin""",0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,243717,4
6XSqqQIy7Lm7SnwxS4NrGx,CLASSY 101,Feid,91,2023,"genre:""Latin""",0.859,0.658,11,-4.79,1,0.159,0.145,0.0,0.12,0.672,100.065,195987,4
2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado,86,2006,"genre:""Latin""",0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,4
6fNCrsrdIcgVd2aZZ0nnz4,Según Quién,Maluma,88,2023,"genre:""Latin""",0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,142335,3
3XB5uhhlYSnkxpSihkNQwh,QLONA,KAROL G,88,2023,"genre:""Latin""",0.842,0.756,7,-7.409,0,0.338,0.525,2.21e-06,0.0871,0.421,169.925,172798,4
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,93,2023,"genre:""Latin""",0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,186000,4
0DWdj2oZMBFSzRsi2Cvfzf,TQG,KAROL G,89,2023,"genre:""Latin""",0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,199440,4
2hn2zOA2XFlv6DSmesylrL,QUEMA,Ryan Castro,87,2023,"genre:""Latin""",0.791,0.892,0,-2.58,1,0.0521,0.0509,0.000355,0.0609,0.916,97.008,150619,4
4qSEvFGCpde73gqIuq3sho,HIBIKI,Bad Bunny,87,2023,"genre:""Latin""",0.801,0.645,6,-5.605,0,0.0706,0.604,0.0,0.118,0.528,119.935,208000,4
5AqiaZwhmC6dIbgWrD5SzV,"Peso Pluma: Bzrp Music Sessions, Vol. 55",Bizarrap,85,2023,"genre:""Latin""",0.854,0.668,5,-7.848,0,0.0466,0.264,5.61e-05,0.117,0.805,132.966,187660,3
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,86,2019,"genre:""Latin""",0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,4
5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,86,2022,"genre:""Latin""",0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,213061,4
3NhstUmrlhaN1M6hP8zMbb,BABY NUEVA,Bad Bunny,85,2023,"genre:""Latin""",0.866,0.63,10,-4.816,0,0.0616,0.504,0.000505,0.328,0.359,117.924,240774,4
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Bad Bunny,87,2022,"genre:""Latin""",0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,258299,4
1ODFVLQszq0hCOdZtqV5wq,MR. OCTOBER,Bad Bunny,83,2023,"genre:""Latin""",0.805,0.612,8,-5.682,0,0.172,0.188,1.96e-05,0.134,0.425,126.013,189259,4
4Jc7252S1P99DjQ1lNGEOc,CYBERTRUCK,Bad Bunny,84,2023,"genre:""Latin""",0.704,0.905,6,-4.948,0,0.338,0.371,2.09e-06,0.107,0.0991,151.823,191960,4
4eMKD8MRroxCqugpsxCCNb,MOJABI GHOST,Tainy,86,2023,"genre:""Latin""",0.805,0.707,6,-3.758,0,0.0353,0.142,3.71e-05,0.563,0.744,122.014,228197,4
54zcJnb3tp9c5OVKREZ1Is,MI EX TENÍA RAZÓN,KAROL G,88,2023,"genre:""Latin""",0.634,0.725,5,-4.945,0,0.0587,0.0776,0.0,0.211,0.795,159.845,154375,4
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,Maluma,90,2023,"genre:""Latin""",0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,142335,3
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,92,2023,"genre:""Latin""",0.822,0.711,6,-4.943,1,0.0668,0.179,1.46e-05,0.083,0.934,102.984,199947,4
5ixdmTpCmH5diBA1j154wN,UN PREVIEW,Bad Bunny,85,2023,"genre:""Latin""",0.795,0.815,1,-3.322,1,0.0821,0.0368,3.82e-05,0.227,0.334,94.991,165582,4
3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,KAROL G,85,2023,"genre:""Latin""",0.87,0.517,1,-7.918,1,0.0475,0.576,0.00553,0.11,0.54,111.002,207627,4
1YnChEM51BVZ5dRhbVFEMl,SEDA,Bad Bunny,86,2023,"genre:""Latin""",0.706,0.566,6,-6.441,0,0.126,0.268,1.02e-06,0.111,0.23,125.876,190476,4
01ppKlDRCmPpusO3yNrSRY,TELEFONO NUEVO,Bad Bunny,84,2023,"genre:""Latin""",0.619,0.619,2,-6.238,1,0.491,0.407,0.0,0.0932,0.393,125.752,354784,4
39L3LdlHS3gqB62HPWaJRg,NO ME QUIERO CASAR,Bad Bunny,84,2023,"genre:""Latin""",0.914,0.698,1,-5.228,1,0.115,0.32,8.76e-06,0.083,0.757,99.011,225655,4
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,Ozuna,87,2022,"genre:""Latin""",0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600,4
4wH4dJgrsxONID6KS2tDQM,Maneater,Nelly Furtado,84,2006,"genre:""Latin""",0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,4
2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,Jhayco,84,2019,"genre:""Latin""",0.804,0.787,10,-3.824,0,0.0746,0.14,0.0,0.0927,0.562,91.974,309120,4
3TYOH7ta0101NYssoH5GlU,MERCEDES CAROTA,Bad Bunny,83,2023,"genre:""Latin""",0.822,0.487,1,-5.815,1,0.223,0.385,6.55e-05,0.115,0.193,134.046,202635,4
69Ej1xrGjOcHvIMtMKxK0G,Dile,Don Omar,84,2003,"genre:""Latin""",0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001,204600,4
6irysuQyZWd7Bjj7ePiOs2,Holanda,Jhayco,89,2023,"genre:""Latin""",0.831,0.759,1,-3.627,0,0.0502,0.277,0.0,0.125,0.244,107.961,231693,4
1kwPxt35W7cG3rryxR48PO,Johnny Dang (with Paul Wall & DRODi),That Mexican OT,75,2023,"genre:""Latin""",0.971,0.671,10,-5.26,0,0.154,0.416,0.0,0.128,0.754,119.965,192000,4
6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,84,2022,"genre:""Latin""",0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,245940,4
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,86,2005,"genre:""Latin""",0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,218093,4
6VsqdsaY4oV06NODea0L0J,POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),Becky G,83,2023,"genre:""Latin""",0.475,0.666,11,-4.962,0,0.0312,0.644,1.2e-05,0.0988,0.765,159.744,185208,4
0PB0O24JqAuNdOAFVJljMS,Coco Chanel,Eladio Carrion,85,2023,"genre:""Latin""",0.683,0.764,2,-5.995,1,0.0441,0.0427,0.0,0.0963,0.137,149.949,160325,4
23d8v6tU6lR77pFKsApMtF,NADIE SABE,Bad Bunny,82,2023,"genre:""Latin""",0.529,0.711,11,-5.016,0,0.0669,0.572,0.0,0.0799,0.582,170.305,379059,4
228BxWXUYQPJrJYHDLOHkj,Gasolina,Daddy Yankee,85,2004,"genre:""Latin""",0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600,4
7JwdbqIpiuWvGbRryKSuBz,Es un Secreto,Plan B,72,2010,"genre:""Latin""",0.841,0.783,6,-4.915,0,0.0432,0.106,2.49e-06,0.0528,0.514,94.989,190560,4
34oWbFBfGEElvgO0a5c9V4,No Flockin',Kodak Black,77,2015,"genre:""Latin""",0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,165291,4
63ui2w3QJBp8xx0c1MJB2Z,UN PREVIEW,Bad Bunny,85,2023,"genre:""Latin""",0.786,0.814,1,-3.318,1,0.0873,0.0383,3.67e-05,0.22,0.365,95.084,165582,4
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,98,1964,"genre:""Rock""",0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,4
2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run,Chuck Berry,88,1986,"genre:""Rock""",0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,165733,4
3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,Elvis Presley,88,1957,"genre:""Rock""",0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,129173,4
3QIoEi8Enr9uHffwInGIsC,Please Come Home for Christmas - 2013 Remaster,Eagles,87,1978,"genre:""Rock""",0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440,3
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,95,2013,"genre:""Rock""",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4
1SV1fxF65n9NhRHp3KlBuu,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,90,1980,"genre:""Rock""",0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,0.771,94.736,227653,4
58ge6dfP91o9oXMzq3XkIS,505,Arctic Monkeys,82,2007,"genre:""Rock""",0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587,4
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,88,2004,"genre:""Rock""",0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4
27RYrbL6S02LNVhDWVl38b,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,91,2010,"genre:""Rock""",0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,214333,3
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,88,1977,"genre:""Rock""",0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,87,1997,"genre:""Rock""",0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547,4
6s2wpWPFPAgKg2LXxi1Oee,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,86,1981,"genre:""Rock""",0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,0.407,139.986,267600,4
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,90,2013,"genre:""Rock""",0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4
70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,89,1993,"genre:""Rock""",0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,238640,4
5xlS0QkVrSH7ssEbBgBzbM,Little Saint Nick - 1991 Remix,The Beach Boys,84,1964,"genre:""Rock""",0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,118840,4
6me7F0aaZjwDo6RJ5MrfBD,Evergreen,Richy Mitch & The Coal Miners,87,2017,"genre:""Rock""",0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,87000,3
7n7VsX3sv66znBwA8b5uhp,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,85,1957,"genre:""Rock""",0.575,0.236,2,-16.982,1,0.0422,0.968,0.0178,0.105,0.829,79.576,115827,4
2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant,81,2013,"genre:""Rock""",0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760,4
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,87,1969,"genre:""Rock""",0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,87,2015,"genre:""Rock""",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,90,2013,"genre:""Rock""",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,88,2015,"genre:""Rock""",0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
6GG73Jik4jUlQCkKg9JuGO,The Middle,Jimmy Eat World,84,2001,"genre:""Rock""",0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,4
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,87,2003,"genre:""Rock""",0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,4
7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,85,2018,"genre:""Rock""",0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,87,1991,"genre:""Rock""",0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,Fleetwood Mac,85,1977,"genre:""Rock""",0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213,4
5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,82,1975,"genre:""Rock""",0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,199493,4
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,82,2014,"genre:""Rock""",0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,88,1970,"genre:""Rock""",0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133,4
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,91,2022,"genre:""Rock""",0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4
5TgEJ62DOzBpGxZ7WRsrqb,Work Song,Hozier,81,2014,"genre:""Rock""",0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412,229720,4
0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,80,1976,"genre:""Rock""",0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,142787,4
75dfH68JDisE8dDaD4KlVY,Little Saint Nick,The Beach Boys,80,2004,"genre:""Rock""",0.546,0.655,6,-7.015,1,0.0456,0.464,0.0,0.0791,0.961,129.385,130680,4
2K7xn816oNHJZ0aVqdQsha,Softcore,The Neighbourhood,87,2018,"genre:""Rock""",0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,89,2015,"genre:""Rock""",0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,86,2005,"genre:""Rock""",0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4
11P4sSu6BH2lAbWk1sL6cK,Step Into Christmas - Remastered 1995,Elton John,84,1974,"genre:""Rock""",0.54,0.928,2,-6.252,1,0.0337,0.0887,1.11e-05,0.314,0.796,140.419,272333,4
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,84,2006,"genre:""Rock""",0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,161920,4
3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,The Lumineers,80,2016,"genre:""Rock""",0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,90,2020,"genre:""Rock""",0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier,80,2014,"genre:""Rock""",0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693,4
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,82,1967,"genre:""Rock""",0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,183307,4
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,86,1999,"genre:""Rock""",0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907,4
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,85,1976,"genre:""Rock""",0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,90,1985,"genre:""Rock""",0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4
36PTmAQ1RL4bKxmBitlBjY,Fast Car - 126 BPM,Kyria,48,2016,"genre:""Workout""",0.665,0.831,9,-6.452,1,0.0375,0.00452,0.000262,0.307,0.63,125.988,182857,4
07RxWP3DUZJxCFVrhBhEJy,Fist Pump Jump Jump - Fitness Version,MC Joe,44,2018,"genre:""Workout""",0.83,0.749,4,-5.005,1,0.0977,0.102,0.0,0.199,0.644,127.992,236536,3
3v4lH9y1jXRq6sdULGCUZE,Sax - 128 BPM,Girlzz,41,2016,"genre:""Workout""",0.705,0.918,6,-4.296,0,0.0869,0.00561,0.0,0.121,0.726,128.004,240000,4
1x96RXltjZzUfdYrMPBfho,St Elmo's Fire - Fitness Version 128 BPM,Trancemission,42,2018,"genre:""Workout""",0.558,0.93,9,-4.222,1,0.0311,0.00122,2.74e-05,0.104,0.634,128.021,240000,4
3ctU7LSahyuOYOqk40qbTg,Get out of My Dreams Get into My Car - 128 BPM Workout Remix,Jayne Mendez,41,2016,"genre:""Workout""",0.609,0.946,9,-3.168,1,0.0601,0.0654,0.0,0.105,0.948,128.047,260722,4
2gEo6MFPnSSeO5do57vN5t,Come Back and Stay - 135 BPM,Housecream,39,2018,"genre:""Workout""",0.526,0.928,6,-4.117,0,0.219,0.000461,3.59e-06,0.324,0.594,135.021,113778,4
1ZxM10UDKhnXKyZIjfceLf,Try Everything - 128 BPM Workout Remix,Jayne Mendez,37,2016,"genre:""Workout""",0.688,0.897,1,-3.168,1,0.0571,0.0409,0.000372,0.116,0.739,128.028,232537,4
6jkYhqwHjn9UWZNLiiBKuf,Breathe - 140 BPM,Kangaroo,39,2018,"genre:""Workout""",0.588,0.873,11,-4.336,0,0.0711,0.0344,6.85e-05,0.317,0.756,139.974,205714,4
4LPTjRWZkSPqLgLgKvTUp8,Hotline Bling - 135 BPM,Groovy 69,34,2016,"genre:""Workout""",0.726,0.873,0,-5.883,1,0.0293,0.000395,0.0,0.119,0.906,135.092,156444,4
2pF8u1StiqWSQSzlvUSx4R,Waterloo - 160 BPM,Speedogang,38,2014,"genre:""Workout""",0.499,0.981,2,-4.376,1,0.0535,0.00749,0.00854,0.368,0.384,160.029,227960,4
40C3FqUOU7yeNe7Nr3DaMe,Stayin Alive - A.R. Remix,MC Joe,38,2016,"genre:""Workout""",0.746,0.949,6,-4.434,0,0.049,0.0885,0.00538,0.566,0.923,107.022,256908,4
30jWEuIt8z6NYO7ZKc8CrN,Put A Little Love In Your Heart - Workout Remix 135 Bpm,Workout Music Tv,35,2018,"genre:""Workout""",0.569,0.966,6,-4.259,1,0.2,0.0845,0.0,0.0762,0.289,135.018,216432,4
0SCTTydFL5bJPLk3rRq01A,Get Ready for This - 137 BPM,DJ Hush,35,2017,"genre:""Workout""",0.534,0.999,9,-5.852,1,0.0471,7.29e-05,0.94,0.275,0.905,136.916,185693,4
6vgdTVpCtm59R3fOgdyYHv,Somebody to Love (2022 Workout Remix),Workout Music ,33,2021,"genre:""Workout""",0.792,0.715,11,-7.834,1,0.0419,0.000134,0.25,0.0345,0.882,130.977,404520,4
7rCgUBoKFOUvFxnPb928EO,One Call Away - 135 BPM,Trancemission,35,2016,"genre:""Workout""",0.806,0.917,1,-5.203,1,0.0468,0.00198,0.000328,0.119,0.888,135.047,199111,4
7vpXsqop6aqHdzrQPYJxfj,I Feel It Coming - 127 BPM,Groovy 69,40,2017,"genre:""Workout""",0.634,0.924,8,-5.044,1,0.145,0.0775,0.0,0.257,0.339,127.027,151181,4
3uu5RAEAs1mNn7pwrWxVnX,Walk This Way - 129 BPM,Mcboy,33,2017,"genre:""Workout""",0.599,0.978,0,-3.277,1,0.0747,0.0116,2.26e-06,0.327,0.67,129.03,148837,4
501xWtUotsKmY3ZaA44cTp,Walking on Sunshine (Vuducru Remix),Vuducru,34,2016,"genre:""Workout""",0.854,0.909,5,-2.864,0,0.0886,0.0206,0.00106,0.0603,0.727,126.02,171900,4
5tKPWbdfNqiI3AtZx7TA48,Get Lucky - 128 BPM,Groovy 69,37,2018,"genre:""Workout""",0.705,0.912,6,-6.366,0,0.0454,0.00318,0.0672,0.0861,0.964,128.003,151875,4
3e7l45eMLWcJpsqcsa3oUs,Marvin Gaye - 135 BPM,Plaza People,30,2017,"genre:""Workout""",0.594,0.957,1,-3.193,0,0.0849,0.00212,0.0,0.574,0.874,134.986,156444,4
0iikytZBnx8XOt05mn7Zqn,California Gurls - 132 BPM,Kate Project,32,2017,"genre:""Workout""",0.71,0.893,10,-4.185,1,0.0393,0.0079,0.00616,0.329,0.947,131.998,160000,4
70X2B38qeaciA8NNusUMgb,Green Light - 135 BPM,Kate Project,33,2017,"genre:""Workout""",0.58,0.892,2,-4.762,1,0.0519,0.00456,0.0,0.184,0.693,134.926,160000,4
50y4aDlTZK4afFbwy7b3qC,I Don't Wanna Live Forever - 128 BPM,Housecream,37,2017,"genre:""Workout""",0.614,0.915,0,-4.789,1,0.0334,0.0337,0.00147,0.326,0.717,127.946,180000,4
5mKkv4mOuLz51pMsStnUtX,I Will Survive - 132 BPM,T-Zone,38,2018,"genre:""Workout""",0.673,0.993,0,-2.974,1,0.0958,0.00588,1.25e-05,0.164,0.762,131.977,130909,4
2BWwr8XlAKJIMcEdJeforN,Cruel Summer - 127 BPM,Plaza People,34,2017,"genre:""Workout""",0.61,0.843,8,-5.569,0,0.0352,0.00453,0.676,0.186,0.598,127.026,120945,4
358uzDQLhXZ43XmVrv24dI,Pursuit Of Happiness,Cardio Hits! Workout,32,2019,"genre:""Workout""",0.772,0.483,0,-11.792,1,0.0471,0.0364,2.16e-05,0.088,0.525,128.016,377761,4
2GDhyuX6Dv0LPU7Hs86Y3e,Fame - 140 BPM,Kate Project,39,2016,"genre:""Workout""",0.577,0.964,5,-3.348,0,0.0397,0.000368,0.00271,0.122,0.399,139.986,246857,4
7u85j6adE1clfIpD2tEyPd,Good Feeling - 132 BPM,Housecream,35,2018,"genre:""Workout""",0.653,0.946,1,-4.283,0,0.0355,0.0362,1.83e-06,0.881,0.847,131.917,160000,4
1oDUvMuBFN0BvQPSOfonmD,U Can't Touch This - 133 Bpm,Mcboy,34,2013,"genre:""Workout""",0.743,0.975,11,-4.719,0,0.0883,0.0251,0.0442,0.0584,0.653,133.031,272672,4
1uXxhsxYgqGVrzKJJiV0dS,Sax - 130 BPM,Girlzz,29,2016,"genre:""Workout""",0.683,0.903,4,-4.422,1,0.067,0.0101,1.35e-06,0.428,0.707,130.032,221538,4
